dataSetIndex,algo_index,query_nums,time
0,8,143,44
0,8,144,44
0,8,145,11
0,8,146,44
0,8,147,25
0,8,148,44
0,8,149,43
0,8,150,15
0,8,151,15
0,8,152,44
0,8,153,44
0,8,154,55
0,8,155,21
0,8,156,39
0,8,157,39
0,8,158,44
0,8,159,48
0,8,160,42
0,8,161,15
0,8,162,41
0,8,163,55
0,8,164,43
0,8,165,60
0,8,166,61
0,8,167,11
0,8,168,45
0,8,169,45
0,8,170,45
0,8,171,41
0,8,172,47
0,8,173,41
0,8,174,41
0,8,175,41
0,8,176,56
0,8,177,45
0,8,178,40
0,8,179,16
0,8,180,18
0,8,181,39
0,8,182,40
0,8,183,40
0,8,184,40
0,8,185,39
0,8,186,41
0,8,187,55
0,8,188,41
0,8,189,13
0,8,190,34
0,8,191,16
0,8,192,16
0,8,193,42
0,8,194,18
0,8,195,14
0,8,196,46
0,8,197,61
0,8,198,34
0,8,199,33
0,8,200,46
1,0,1,487
1,0,2,463
1,0,3,467
1,0,4,464
1,0,5,457
1,0,6,463
1,0,7,462
1,0,8,460
1,0,9,459
1,0,10,464
1,0,11,460
1,0,12,462
1,0,13,463
1,0,14,461
1,0,15,463
1,0,16,478
1,0,17,423
1,0,18,416
1,0,19,413
1,0,20,412
1,0,21,413
1,0,22,416
1,0,23,416
1,0,24,422
1,0,25,435
1,0,26,434
1,0,27,432
1,0,28,421
1,0,29,416
1,0,30,427
1,0,31,431
1,0,32,422
1,0,33,428
1,0,34,421
1,0,35,423
1,0,36,419
1,0,37,420
1,0,38,420
1,0,39,423
1,0,40,424
1,0,41,422
1,0,42,423
1,0,43,420
1,0,44,419
1,0,45,421
1,0,46,421
1,0,47,419
1,0,48,421
1,0,49,419
1,0,50,415
1,0,51,423
1,0,52,422
1,0,53,425
1,0,54,417
1,0,55,416
1,0,56,420
1,0,57,419
1,0,58,422
1,0,59,421
1,0,60,418
1,0,61,420
1,0,62,421
1,0,63,417
1,0,64,418
1,0,65,414
1,0,66,415
1,0,67,418
1,0,68,416
1,0,69,417
1,0,70,419
1,0,71,416
1,0,72,418
1,0,73,418
1,0,74,425
1,0,75,419
1,0,76,416
1,0,77,416
1,0,78,416
1,0,79,420
1,0,80,430
1,0,81,423
1,0,82,424
1,0,83,425
1,0,84,433
1,0,85,424
1,0,86,420
1,0,87,422
1,0,88,422
1,0,89,421
1,0,90,421
1,0,91,420
1,0,92,423
1,0,93,423
1,0,94,422
1,0,95,422
1,0,96,418
1,0,97,421
1,0,98,416
1,0,99,422
1,0,100,424
1,0,101,422
1,0,102,425
1,0,103,423
1,0,104,422
1,0,105,420
1,0,106,422
1,0,107,427
1,0,108,422
1,0,109,419
1,0,110,417
1,0,111,418
1,0,112,412
1,0,113,419
1,0,114,417
1,0,115,421
1,0,116,415
1,0,117,416
1,0,118,421
1,0,119,418
1,0,120,420
1,0,121,421
1,0,122,418
1,0,123,422
1,0,124,423
1,0,125,421
1,0,126,422
1,0,127,420
1,0,128,421
1,0,129,421
1,0,130,421
1,0,131,419
1,0,132,418
1,0,133,418
1,0,134,418
1,0,135,416
1,0,136,420
1,0,137,415
1,0,138,423
1,0,139,421
1,0,140,424
1,0,141,428
1,0,142,418
1,0,143,422
1,0,144,415
1,0,145,414
1,0,146,416
1,0,147,418
1,0,148,419
1,0,149,418
1,0,150,419
1,0,151,413
1,0,152,415
1,0,153,413
1,0,154,413
1,0,155,417
1,0,156,417
1,0,157,414
1,0,158,419
1,0,159,419
1,0,160,422
1,0,161,416
1,0,162,416
1,0,163,420
1,0,164,420
1,0,165,416
1,0,166,418
1,0,167,419
1,0,168,416
1,0,169,417
1,0,170,417
1,0,171,419
1,0,172,421
1,0,173,419
1,0,174,417
1,0,175,422
1,0,176,425
1,0,177,421
1,0,178,420
1,0,179,418
1,0,180,419
1,0,181,420
1,0,182,420
1,0,183,423
1,0,184,421
1,0,185,418
1,0,186,421
1,0,187,421
1,0,188,421
1,0,189,420
1,0,190,422
1,0,191,421
1,0,192,419
1,0,193,415
1,0,194,426
1,0,195,413
1,0,196,418
1,0,197,417
1,0,198,420
1,0,199,426
1,0,200,429
1,1,1,300
1,1,2,277
1,1,3,280
1,1,4,313
1,1,5,246
1,1,6,246
1,1,7,237
1,1,8,238
1,1,9,241
1,1,10,231
1,1,11,237
1,1,12,236
1,1,13,239
1,1,14,238
1,1,15,239
1,1,16,238
1,1,17,238
1,1,18,239
1,1,19,231
1,1,20,232
1,1,21,233
1,1,22,237
1,1,23,236
1,1,24,230
1,1,25,237
1,1,26,236
1,1,27,229
1,1,28,234
1,1,29,232
1,1,30,239
1,1,31,232
1,1,32,240
1,1,33,249
1,1,34,239
1,1,35,238
1,1,36,236
1,1,37,236
1,1,38,234
1,1,39,239
1,1,40,240
1,1,41,240
1,1,42,236
1,1,43,237
1,1,44,231
1,1,45,237
1,1,46,238
1,1,47,230
1,1,48,238
1,1,49,236
1,1,50,232
1,1,51,239
1,1,52,241
1,1,53,243
1,1,54,231
1,1,55,231
1,1,56,238
1,1,57,236
1,1,58,239
1,1,59,239
1,1,60,235
1,1,61,240
1,1,62,239
1,1,63,232
1,1,64,237
1,1,65,232
1,1,66,232
1,1,67,235
1,1,68,232
1,1,69,231
1,1,70,230
1,1,71,230
1,1,72,231
1,1,73,238
1,1,74,232
1,1,75,243
1,1,76,238
1,1,77,241
1,1,78,231
1,1,79,238
1,1,80,241
1,1,81,263
1,1,82,237
1,1,83,240
1,1,84,239
1,1,85,244
1,1,86,241
1,1,87,241
1,1,88,242
1,1,89,240
1,1,90,240
1,1,91,236
1,1,92,237
1,1,93,241
1,1,94,238
1,1,95,242
1,1,96,239
1,1,97,239
1,1,98,234
1,1,99,237
1,1,100,238
1,1,101,238
1,1,102,238
1,1,103,242
1,1,104,237
1,1,105,237
1,1,106,238
1,1,107,242
1,1,108,237
1,1,109,232
1,1,110,230
1,1,111,229
1,1,112,231
1,1,113,237
1,1,114,236
1,1,115,247
1,1,116,234
1,1,117,237
1,1,118,239
1,1,119,241
1,1,120,239
1,1,121,238
1,1,122,236
1,1,123,239
1,1,124,238
1,1,125,237
1,1,126,244
1,1,127,237
1,1,128,238
1,1,129,238
1,1,130,238
1,1,131,237
1,1,132,235
1,1,133,233
1,1,134,237
1,1,135,231
1,1,136,238
1,1,137,232
1,1,138,240
1,1,139,237
1,1,140,239
1,1,141,236
1,1,142,234
1,1,143,239
1,1,144,229
1,1,145,231
1,1,146,232
1,1,147,241
1,1,148,233
1,1,149,232
1,1,150,232
1,1,151,231
1,1,152,230
1,1,153,231
1,1,154,230
1,1,155,234
1,1,156,234
1,1,157,231
1,1,158,228
1,1,159,233
1,1,160,247
1,1,161,234
1,1,162,232
1,1,163,239
1,1,164,241
1,1,165,230
1,1,166,236
1,1,167,234
1,1,168,235
1,1,169,232
1,1,170,230
1,1,171,238
1,1,172,238
1,1,173,235
1,1,174,234
1,1,175,241
1,1,176,232
1,1,177,238
1,1,178,236
1,1,179,233
1,1,180,233
1,1,181,235
1,1,182,235
1,1,183,237
1,1,184,238
1,1,185,231
1,1,186,240
1,1,187,239
1,1,188,237
1,1,189,237
1,1,190,238
1,1,191,236
1,1,192,239
1,1,193,238
1,1,194,238
1,1,195,229
1,1,196,238
1,1,197,234
1,1,198,242
1,1,199,236
1,1,200,237
1,2,1,280
1,2,2,271
1,2,3,270
1,2,4,268
1,2,5,265
1,2,6,270
1,2,7,268
1,2,8,268
1,2,9,269
1,2,10,267
1,2,11,268
1,2,12,267
1,2,13,270
1,2,14,270
1,2,15,270
1,2,16,268
1,2,17,267
1,2,18,267
1,2,19,266
1,2,20,267
1,2,21,266
1,2,22,267
1,2,23,266
1,2,24,267
1,2,25,268
1,2,26,267
1,2,27,265
1,2,28,266
1,2,29,266
1,2,30,267
1,2,31,266
1,2,32,267
1,2,33,268
1,2,34,268
1,2,35,265
1,2,36,266
1,2,37,272
1,2,38,266
1,2,39,269
1,2,40,268
1,2,41,269
1,2,42,268
1,2,43,270
1,2,44,270
1,2,45,268
1,2,46,267
1,2,47,264
1,2,48,266
1,2,49,265
1,2,50,264
1,2,51,267
1,2,52,277
1,2,53,281
1,2,54,279
1,2,55,291
1,2,56,277
1,2,57,284
1,2,58,276
1,2,59,270
1,2,60,269
1,2,61,269
1,2,62,286
1,2,63,284
1,2,64,272
1,2,65,270
1,2,66,269
1,2,67,269
1,2,68,271
1,2,69,267
1,2,70,265
1,2,71,268
1,2,72,270
1,2,73,266
1,2,74,270
1,2,75,275
1,2,76,269
1,2,77,269
1,2,78,268
1,2,79,282
1,2,80,343
1,2,81,279
1,2,82,276
1,2,83,269
1,2,84,278
1,2,85,278
1,2,86,300
1,2,87,289
1,2,88,285
1,2,89,306
1,2,90,283
1,2,91,285
1,2,92,271
1,2,93,273
1,2,94,270
1,2,95,335
1,2,96,298
1,2,97,343
1,2,98,307
1,2,99,334
1,2,100,293
1,2,101,277
1,2,102,273
1,2,103,278
1,2,104,272
1,2,105,274
1,2,106,271
1,2,107,277
1,2,108,275
1,2,109,270
1,2,110,270
1,2,111,268
1,2,112,271
1,2,113,274
1,2,114,275
1,2,115,296
1,2,116,241
1,2,117,231
1,2,118,244
1,2,119,233
1,2,120,237
1,2,121,251
1,2,122,271
1,2,123,240
1,2,124,239
1,2,125,236
1,2,126,235
1,2,127,233
1,2,128,238
1,2,129,232
1,2,130,233
1,2,131,236
1,2,132,234
1,2,133,239
1,2,134,233
1,2,135,232
1,2,136,235
1,2,137,233
1,2,138,237
1,2,139,239
1,2,140,236
1,2,141,236
1,2,142,230
1,2,143,237
1,2,144,234
1,2,145,235
1,2,146,233
1,2,147,236
1,2,148,232
1,2,149,236
1,2,150,231
1,2,151,231
1,2,152,234
1,2,153,230
1,2,154,232
1,2,155,231
1,2,156,235
1,2,157,234
1,2,158,234
1,2,159,231
1,2,160,233
1,2,161,230
1,2,162,245
1,2,163,235
1,2,164,234
1,2,165,228
1,2,166,230
1,2,167,234
1,2,168,242
1,2,169,233
1,2,170,232
1,2,171,236
1,2,172,230
1,2,173,239
1,2,174,235
1,2,175,239
1,2,176,233
1,2,177,235
1,2,178,233
1,2,179,232
1,2,180,237
1,2,181,234
1,2,182,233
1,2,183,233
1,2,184,243
1,2,185,234
1,2,186,237
1,2,187,232
1,2,188,237
1,2,189,232
1,2,190,238
1,2,191,231
1,2,192,239
1,2,193,234
1,2,194,233
1,2,195,230
1,2,196,231
1,2,197,233
1,2,198,239
1,2,199,236
1,2,200,233
1,3,1,440
1,3,2,394
1,3,3,415
1,3,4,397
1,3,5,301
1,3,6,397
1,3,7,393
1,3,8,382
1,3,9,387
1,3,10,241
1,3,11,346
1,3,12,320
1,3,13,341
1,3,14,258
1,3,15,366
1,3,16,320
1,3,17,322
1,3,18,336
1,3,19,209
1,3,20,185
1,3,21,188
1,3,22,288
1,3,23,330
1,3,24,196
1,3,25,299
1,3,26,316
1,3,27,184
1,3,28,161
1,3,29,166
1,3,30,282
1,3,31,158
1,3,32,340
1,3,33,323
1,3,34,323
1,3,35,287
1,3,36,156
1,3,37,272
1,3,38,249
1,3,39,386
1,3,40,357
1,3,41,310
1,3,42,244
1,3,43,247
1,3,44,147
1,3,45,303
1,3,46,307
1,3,47,143
1,3,48,275
1,3,49,218
1,3,50,135
1,3,51,275
1,3,52,310
1,3,53,349
1,3,54,136
1,3,55,139
1,3,56,258
1,3,57,208
1,3,58,304
1,3,59,272
1,3,60,189
1,3,61,306
1,3,62,304
1,3,63,134
1,3,64,235
1,3,65,133
1,3,66,138
1,3,67,172
1,3,68,127
1,3,69,129
1,3,70,136
1,3,71,131
1,3,72,132
1,3,73,281
1,3,74,134
1,3,75,311
1,3,76,244
1,3,77,243
1,3,78,126
1,3,79,259
1,3,80,297
1,3,81,316
1,3,82,314
1,3,83,346
1,3,84,305
1,3,85,308
1,3,86,310
1,3,87,316
1,3,88,326
1,3,89,356
1,3,90,328
1,3,91,273
1,3,92,279
1,3,93,320
1,3,94,271
1,3,95,326
1,3,96,295
1,3,97,299
1,3,98,196
1,3,99,301
1,3,100,311
1,3,101,296
1,3,102,296
1,3,103,308
1,3,104,266
1,3,105,304
1,3,106,337
1,3,107,334
1,3,108,329
1,3,109,140
1,3,110,135
1,3,111,129
1,3,112,123
1,3,113,312
1,3,114,266
1,3,115,319
1,3,116,177
1,3,117,281
1,3,118,309
1,3,119,323
1,3,120,325
1,3,121,267
1,3,122,164
1,3,123,296
1,3,124,286
1,3,125,266
1,3,126,284
1,3,127,208
1,3,128,288
1,3,129,281
1,3,130,282
1,3,131,260
1,3,132,209
1,3,133,211
1,3,134,241
1,3,135,124
1,3,136,269
1,3,137,163
1,3,138,307
1,3,139,266
1,3,140,272
1,3,141,317
1,3,142,176
1,3,143,336
1,3,144,129
1,3,145,126
1,3,146,147
1,3,147,189
1,3,148,162
1,3,149,172
1,3,150,139
1,3,151,124
1,3,152,120
1,3,153,122
1,3,154,123
1,3,155,124
1,3,156,124
1,3,157,125
1,3,158,123
1,3,159,127
1,3,160,294
1,3,161,120
1,3,162,140
1,3,163,268
1,3,164,301
1,3,165,141
1,3,166,214
1,3,167,197
1,3,168,166
1,3,169,169
1,3,170,125
1,3,171,250
1,3,172,309
1,3,173,223
1,3,174,169
1,3,175,325
1,3,176,185
1,3,177,283
1,3,178,259
1,3,179,173
1,3,180,254
1,3,181,208
1,3,182,202
1,3,183,276
1,3,184,279
1,3,185,133
1,3,186,311
1,3,187,311
1,3,188,297
1,3,189,257
1,3,190,304
1,3,191,242
1,3,192,316
1,3,193,197
1,3,194,256
1,3,195,118
1,3,196,280
1,3,197,232
1,3,198,292
1,3,199,260
1,3,200,312
1,4,1,244
1,4,2,200
1,4,3,217
1,4,4,223
1,4,5,216
1,4,6,220
1,4,7,222
1,4,8,229
1,4,9,245
1,4,10,226
1,4,11,224
1,4,12,226
1,4,13,228
1,4,14,227
1,4,15,255
1,4,16,223
1,4,17,224
1,4,18,224
1,4,19,221
1,4,20,217
1,4,21,218
1,4,22,229
1,4,23,228
1,4,24,216
1,4,25,227
1,4,26,227
1,4,27,221
1,4,28,219
1,4,29,219
1,4,30,223
1,4,31,217
1,4,32,228
1,4,33,227
1,4,34,226
1,4,35,242
1,4,36,236
1,4,37,225
1,4,38,219
1,4,39,230
1,4,40,228
1,4,41,230
1,4,42,221
1,4,43,236
1,4,44,231
1,4,45,229
1,4,46,231
1,4,47,218
1,4,48,226
1,4,49,222
1,4,50,220
1,4,51,224
1,4,52,230
1,4,53,232
1,4,54,219
1,4,55,218
1,4,56,222
1,4,57,221
1,4,58,231
1,4,59,225
1,4,60,222
1,4,61,225
1,4,62,224
1,4,63,216
1,4,64,223
1,4,65,216
1,4,66,224
1,4,67,223
1,4,68,217
1,4,69,217
1,4,70,220
1,4,71,220
1,4,72,218
1,4,73,229
1,4,74,220
1,4,75,233
1,4,76,222
1,4,77,224
1,4,78,218
1,4,79,227
1,4,80,228
1,4,81,231
1,4,82,233
1,4,83,231
1,4,84,229
1,4,85,228
1,4,86,228
1,4,87,245
1,4,88,228
1,4,89,233
1,4,90,224
1,4,91,234
1,4,92,227
1,4,93,232
1,4,94,226
1,4,95,230
1,4,96,227
1,4,97,230
1,4,98,225
1,4,99,236
1,4,100,235
1,4,101,221
1,4,102,229
1,4,103,229
1,4,104,227
1,4,105,227
1,4,106,243
1,4,107,231
1,4,108,231
1,4,109,220
1,4,110,223
1,4,111,218
1,4,112,220
1,4,113,232
1,4,114,223
1,4,115,232
1,4,116,222
1,4,117,227
1,4,118,226
1,4,119,229
1,4,120,226
1,4,121,226
1,4,122,219
1,4,123,233
1,4,124,229
1,4,125,224
1,4,126,224
1,4,127,220
1,4,128,224
1,4,129,225
1,4,130,225
1,4,131,224
1,4,132,223
1,4,133,222
1,4,134,223
1,4,135,218
1,4,136,223
1,4,137,219
1,4,138,230
1,4,139,226
1,4,140,224
1,4,141,231
1,4,142,219
1,4,143,227
1,4,144,219
1,4,145,217
1,4,146,217
1,4,147,219
1,4,148,221
1,4,149,219
1,4,150,218
1,4,151,218
1,4,152,215
1,4,153,217
1,4,154,216
1,4,155,218
1,4,156,216
1,4,157,220
1,4,158,218
1,4,159,219
1,4,160,229
1,4,161,230
1,4,162,218
1,4,163,229
1,4,164,228
1,4,165,215
1,4,166,224
1,4,167,221
1,4,168,220
1,4,169,224
1,4,170,220
1,4,171,225
1,4,172,228
1,4,173,222
1,4,174,220
1,4,175,238
1,4,176,225
1,4,177,227
1,4,178,228
1,4,179,221
1,4,180,226
1,4,181,221
1,4,182,223
1,4,183,228
1,4,184,225
1,4,185,219
1,4,186,228
1,4,187,231
1,4,188,237
1,4,189,227
1,4,190,230
1,4,191,225
1,4,192,229
1,4,193,221
1,4,194,226
1,4,195,217
1,4,196,225
1,4,197,222
1,4,198,234
1,4,199,225
1,4,200,228
1,5,1,198
1,5,2,191
1,5,3,195
1,5,4,195
1,5,5,144
1,5,6,187
1,5,7,189
1,5,8,194
1,5,9,190
1,5,10,123
1,5,11,177
1,5,12,156
1,5,13,185
1,5,14,143
1,5,15,186
1,5,16,177
1,5,17,190
1,5,18,186
1,5,19,123
1,5,20,109
1,5,21,109
1,5,22,166
1,5,23,183
1,5,24,127
1,5,25,174
1,5,26,184
1,5,27,106
1,5,28,108
1,5,29,103
1,5,30,175
1,5,31,103
1,5,32,196
1,5,33,185
1,5,34,189
1,5,35,169
1,5,36,94
1,5,37,163
1,5,38,152
1,5,39,199
1,5,40,204
1,5,41,175
1,5,42,150
1,5,43,151
1,5,44,85
1,5,45,183
1,5,46,175
1,5,47,84
1,5,48,152
1,5,49,133
1,5,50,82
1,5,51,176
1,5,52,187
1,5,53,214
1,5,54,78
1,5,55,78
1,5,56,162
1,5,57,141
1,5,58,188
1,5,59,175
1,5,60,110
1,5,61,180
1,5,62,190
1,5,63,74
1,5,64,143
1,5,65,74
1,5,66,72
1,5,67,102
1,5,68,68
1,5,69,67
1,5,70,69
1,5,71,68
1,5,72,71
1,5,73,179
1,5,74,70
1,5,75,189
1,5,76,154
1,5,77,152
1,5,78,64
1,5,79,158
1,5,80,182
1,5,81,202
1,5,82,204
1,5,83,198
1,5,84,188
1,5,85,180
1,5,86,179
1,5,87,199
1,5,88,204
1,5,89,203
1,5,90,202
1,5,91,191
1,5,92,165
1,5,93,180
1,5,94,165
1,5,95,184
1,5,96,185
1,5,97,194
1,5,98,126
1,5,99,170
1,5,100,172
1,5,101,173
1,5,102,173
1,5,103,178
1,5,104,160
1,5,105,161
1,5,106,187
1,5,107,196
1,5,108,191
1,5,109,58
1,5,110,58
1,5,111,55
1,5,112,55
1,5,113,181
1,5,114,154
1,5,115,181
1,5,116,100
1,5,117,214
1,5,118,170
1,5,119,210
1,5,120,193
1,5,121,169
1,5,122,93
1,5,123,178
1,5,124,166
1,5,125,173
1,5,126,164
1,5,127,104
1,5,128,175
1,5,129,185
1,5,130,183
1,5,131,152
1,5,132,120
1,5,133,120
1,5,134,159
1,5,135,48
1,5,136,170
1,5,137,92
1,5,138,179
1,5,139,165
1,5,140,167
1,5,141,190
1,5,142,96
1,5,143,202
1,5,144,48
1,5,145,46
1,5,146,74
1,5,147,108
1,5,148,90
1,5,149,89
1,5,150,64
1,5,151,48
1,5,152,47
1,5,153,50
1,5,154,48
1,5,155,48
1,5,156,47
1,5,157,50
1,5,158,47
1,5,159,50
1,5,160,181
1,5,161,45
1,5,162,62
1,5,163,140
1,5,164,188
1,5,165,60
1,5,166,93
1,5,167,110
1,5,168,80
1,5,169,84
1,5,170,45
1,5,171,125
1,5,172,168
1,5,173,112
1,5,174,64
1,5,175,176
1,5,176,92
1,5,177,156
1,5,178,142
1,5,179,68
1,5,180,93
1,5,181,93
1,5,182,92
1,5,183,162
1,5,184,153
1,5,185,42
1,5,186,179
1,5,187,181
1,5,188,181
1,5,189,141
1,5,190,193
1,5,191,158
1,5,192,184
1,5,193,109
1,5,194,162
1,5,195,39
1,5,196,161
1,5,197,158
1,5,198,186
1,5,199,164
1,5,200,186
1,6,1,457
1,6,2,491
1,6,3,381
1,6,4,482
1,6,5,535
1,6,6,367
1,6,7,433
1,6,8,385
1,6,9,406
1,6,10,310
1,6,11,192
1,6,12,355
1,6,13,165
1,6,14,297
1,6,15,189
1,6,16,175
1,6,17,140
1,6,18,235
1,6,19,218
1,6,20,210
1,6,21,222
1,6,22,172
1,6,23,190
1,6,24,173
1,6,25,113
1,6,26,223
1,6,27,215
1,6,28,208
1,6,29,111
1,6,30,146
1,6,31,206
1,6,32,188
1,6,33,172
1,6,34,169
1,6,35,153
1,6,36,213
1,6,37,164
1,6,38,179
1,6,39,177
1,6,40,126
1,6,41,164
1,6,42,81
1,6,43,84
1,6,44,207
1,6,45,139
1,6,46,151
1,6,47,211
1,6,48,159
1,6,49,160
1,6,50,208
1,6,51,174
1,6,52,157
1,6,53,173
1,6,54,219
1,6,55,213
1,6,56,147
1,6,57,159
1,6,58,152
1,6,59,168
1,6,60,169
1,6,61,172
1,6,62,182
1,6,63,209
1,6,64,175
1,6,65,208
1,6,66,207
1,6,67,187
1,6,68,196
1,6,69,197
1,6,70,186
1,6,71,181
1,6,72,188
1,6,73,192
1,6,74,186
1,6,75,157
1,6,76,200
1,6,77,153
1,6,78,218
1,6,79,160
1,6,80,164
1,6,81,167
1,6,82,166
1,6,83,167
1,6,84,166
1,6,85,165
1,6,86,168
1,6,87,177
1,6,88,191
1,6,89,186
1,6,90,187
1,6,91,181
1,6,92,159
1,6,93,176
1,6,94,164
1,6,95,172
1,6,96,194
1,6,97,176
1,6,98,180
1,6,99,156
1,6,100,164
1,6,101,172
1,6,102,168
1,6,103,164
1,6,104,137
1,6,105,126
1,6,106,154
1,6,107,170
1,6,108,193
1,6,109,116
1,6,110,111
1,6,111,212
1,6,112,213
1,6,113,162
1,6,114,122
1,6,115,175
1,6,116,171
1,6,117,161
1,6,118,173
1,6,119,191
1,6,120,155
1,6,121,172
1,6,122,170
1,6,123,155
1,6,124,165
1,6,125,174
1,6,126,172
1,6,127,119
1,6,128,126
1,6,129,163
1,6,130,164
1,6,131,159
1,6,132,130
1,6,133,131
1,6,134,184
1,6,135,213
1,6,136,170
1,6,137,175
1,6,138,163
1,6,139,161
1,6,140,167
1,6,141,163
1,6,142,134
1,6,143,192
1,6,144,174
1,6,145,210
1,6,146,210
1,6,147,187
1,6,148,175
1,6,149,175
1,6,150,202
1,6,151,142
1,6,152,208
1,6,153,145
1,6,154,144
1,6,155,145
1,6,156,129
1,6,157,142
1,6,158,214
1,6,159,129
1,6,160,176
1,6,161,169
1,6,162,129
1,6,163,133
1,6,164,183
1,6,165,188
1,6,166,112
1,6,167,157
1,6,168,158
1,6,169,175
1,6,170,212
1,6,171,155
1,6,172,183
1,6,173,158
1,6,174,159
1,6,175,190
1,6,176,174
1,6,177,167
1,6,178,192
1,6,179,159
1,6,180,117
1,6,181,118
1,6,182,117
1,6,183,167
1,6,184,158
1,6,185,209
1,6,186,175
1,6,187,185
1,6,188,186
1,6,189,160
1,6,190,171
1,6,191,178
1,6,192,180
1,6,193,190
1,6,194,166
1,6,195,113
1,6,196,171
1,6,197,182
1,6,198,200
1,6,199,161
1,6,200,203
1,7,1,423
1,7,2,504
1,7,3,377
1,7,4,390
1,7,5,120
1,7,6,482
1,7,7,347
1,7,8,276
1,7,9,288
1,7,10,86
1,7,11,207
1,7,12,166
1,7,13,125
1,7,14,237
1,7,15,162
1,7,16,197
1,7,17,77
1,7,18,261
1,7,19,74
1,7,20,26
1,7,21,8
1,7,22,145
1,7,23,150
1,7,24,54
1,7,25,105
1,7,26,175
1,7,27,20
1,7,28,15
1,7,29,19
1,7,30,92
1,7,31,27
1,7,32,129
1,7,33,67
1,7,34,76
1,7,35,110
1,7,36,12
1,7,37,86
1,7,38,58
1,7,39,121
1,7,40,55
1,7,41,102
1,7,42,53
1,7,43,56
1,7,44,26
1,7,45,71
1,7,46,89
1,7,47,16
1,7,48,80
1,7,49,65
1,7,50,17
1,7,51,62
1,7,52,84
1,7,53,111
1,7,54,18
1,7,55,14
1,7,56,99
1,7,57,50
1,7,58,83
1,7,59,51
1,7,60,49
1,7,61,97
1,7,62,127
1,7,63,9
1,7,64,113
1,7,65,19
1,7,66,19
1,7,67,107
1,7,68,4
1,7,69,5
1,7,70,20
1,7,71,20
1,7,72,21
1,7,73,146
1,7,74,19
1,7,75,75
1,7,76,118
1,7,77,96
1,7,78,1
1,7,79,122
1,7,80,50
1,7,81,49
1,7,82,51
1,7,83,50
1,7,84,87
1,7,85,101
1,7,86,100
1,7,87,102
1,7,88,133
1,7,89,134
1,7,90,134
1,7,91,118
1,7,92,101
1,7,93,97
1,7,94,142
1,7,95,105
1,7,96,127
1,7,97,59
1,7,98,58
1,7,99,94
1,7,100,96
1,7,101,96
1,7,102,99
1,7,103,97
1,7,104,95
1,7,105,97
1,7,106,93
1,7,107,87
1,7,108,141
1,7,109,15
1,7,110,11
1,7,111,5
1,7,112,3
1,7,113,97
1,7,114,83
1,7,115,103
1,7,116,48
1,7,117,99
1,7,118,99
1,7,119,160
1,7,120,84
1,7,121,81
1,7,122,53
1,7,123,88
1,7,124,89
1,7,125,116
1,7,126,123
1,7,127,76
1,7,128,54
1,7,129,111
1,7,130,111
1,7,131,77
1,7,132,82
1,7,133,80
1,7,134,134
1,7,135,3
1,7,136,109
1,7,137,50
1,7,138,89
1,7,139,52
1,7,140,63
1,7,141,103
1,7,142,67
1,7,143,140
1,7,144,4
1,7,145,2
1,7,146,59
1,7,147,127
1,7,148,49
1,7,149,48
1,7,150,36
1,7,151,13
1,7,152,6
1,7,153,16
1,7,154,16
1,7,155,15
1,7,156,13
1,7,157,15
1,7,158,9
1,7,159,17
1,7,160,105
1,7,161,4
1,7,162,24
1,7,163,80
1,7,164,116
1,7,165,21
1,7,166,64
1,7,167,70
1,7,168,51
1,7,169,45
1,7,170,6
1,7,171,97
1,7,172,91
1,7,173,57
1,7,174,62
1,7,175,123
1,7,176,54
1,7,177,89
1,7,178,127
1,7,179,66
1,7,180,74
1,7,181,73
1,7,182,68
1,7,183,50
1,7,184,85
1,7,185,12
1,7,186,65
1,7,187,143
1,7,188,60
1,7,189,98
1,7,190,105
1,7,191,115
1,7,192,127
1,7,193,120
1,7,194,61
1,7,195,11
1,7,196,86
1,7,197,110
1,7,198,130
1,7,199,49
1,7,200,128
1,8,1,622
1,8,2,538
1,8,3,555
1,8,4,613
1,8,5,159
1,8,6,537
1,8,7,484
1,8,8,423
1,8,9,403
1,8,10,62
1,8,11,218
1,8,12,229
1,8,13,256
1,8,14,145
1,8,15,291
1,8,16,261
1,8,17,223
1,8,18,272
1,8,19,136
1,8,20,87
1,8,21,28
1,8,22,209
1,8,23,275
1,8,24,106
1,8,25,240
1,8,26,281
1,8,27,47
1,8,28,44
1,8,29,40
1,8,30,205
1,8,31,43
1,8,32,289
1,8,33,240
1,8,34,264
1,8,35,215
1,8,36,30
1,8,37,212
1,8,38,161
1,8,39,273
1,8,40,237
1,8,41,252
1,8,42,150
1,8,43,155
1,8,44,39
1,8,45,233
1,8,46,242
1,8,47,31
1,8,48,205
1,8,49,157
1,8,50,35
1,8,51,221
1,8,52,260
1,8,53,279
1,8,54,28
1,8,55,41
1,8,56,205
1,8,57,146
1,8,58,248
1,8,59,220
1,8,60,146
1,8,61,260
1,8,62,265
1,8,63,24
1,8,64,201
1,8,65,44
1,8,66,45
1,8,67,155
1,8,68,30
1,8,69,34
1,8,70,48
1,8,71,47
1,8,72,104
1,8,73,265
1,8,74,108
1,8,75,245
1,8,76,204
1,8,77,205
1,8,78,25
1,8,79,239
1,8,80,257
1,8,81,263
1,8,82,260
1,8,83,266
1,8,84,263
1,8,85,266
1,8,86,273
1,8,87,273
1,8,88,292
1,8,89,291
