dataSetIndex,algo_index,query_nums,single_time,accumulated_time
1,6,70,459,32717
1,6,71,481,33198
1,6,72,459,33657
1,6,73,470,34127
1,6,74,457,34584
1,6,75,465,35049
1,6,76,467,35516
1,6,77,461,35977
1,6,78,462,36439
1,6,79,458,36897
1,6,80,462,37359
1,6,81,478,37837
1,6,82,464,38301
1,6,83,470,38771
1,6,84,461,39232
1,6,85,466,39698
1,6,86,462,40160
1,6,87,466,40626
1,6,88,465,41091
1,6,89,469,41560
1,6,90,464,42024
1,6,91,473,42497
1,6,92,470,42967
1,6,93,468,43435
1,6,94,470,43905
1,6,95,464,44369
1,6,96,466,44835
1,6,97,462,45297
1,6,98,463,45760
1,6,99,464,46224
1,6,100,464,46688
1,6,101,462,47150
1,6,102,463,47613
1,6,103,476,48089
1,6,104,467,48556
1,6,105,468,49024
1,6,106,464,49488
1,6,107,463,49951
1,6,108,463,50414
1,6,109,460,50874
1,6,110,464,51338
1,6,111,462,51800
1,6,112,464,52264
1,6,113,465,52729
1,6,114,463,53192
1,6,115,470,53662
1,6,116,462,54124
1,6,117,470,54594
1,6,118,471,55065
1,6,119,467,55532
1,6,120,481,56013
1,6,121,477,56490
1,6,122,484,56974
1,6,123,489,57463
1,6,124,490,57953
1,6,125,490,58443
1,6,126,484,58927
1,6,127,480,59407
1,6,128,480,59887
1,6,129,473,60360
1,6,130,464,60824
1,6,131,467,61291
1,6,132,465,61756
1,6,133,465,62221
1,6,134,462,62683
1,6,135,463,63146
1,6,136,467,63613
1,6,137,462,64075
1,6,138,463,64538
1,6,139,466,65004
1,6,140,468,65472
1,6,141,462,65934
1,6,142,461,66395
1,6,143,467,66862
1,6,144,464,67326
1,6,145,462,67788
1,6,146,468,68256
1,6,147,459,68715
1,6,148,462,69177
1,6,149,459,69636
1,6,150,465,70101
1,6,151,468,70569
1,6,152,462,71031
1,6,153,461,71492
1,6,154,462,71954
1,6,155,462,72416
1,6,156,460,72876
1,6,157,464,73340
1,6,158,465,73805
1,6,159,464,74269
1,6,160,460,74729
1,6,161,458,75187
1,6,162,460,75647
1,6,163,462,76109
1,6,164,459,76568
1,6,165,460,77028
1,6,166,465,77493
1,6,167,462,77955
1,6,168,464,78419
1,6,169,464,78883
1,6,170,464,79347
1,6,171,464,79811
1,6,172,462,80273
1,6,173,470,80743
1,6,174,467,81210
1,6,175,468,81678
1,6,176,470,82148
1,6,177,470,82618
1,6,178,479,83097
1,6,179,467,83564
1,6,180,468,84032
1,6,181,458,84490
1,6,182,463,84953
1,6,183,468,85421
1,6,184,469,85890
1,6,185,465,86355
1,6,186,462,86817
1,6,187,461,87278
1,6,188,468,87746
1,6,189,465,88211
1,6,190,463,88674
1,6,191,462,89136
1,6,192,461,89597
1,6,193,460,90057
1,6,194,474,90531
1,6,195,461,90992
1,6,196,458,91450
1,6,197,466,91916
1,6,198,482,92398
1,6,199,468,92866
1,6,200,463,93329
1,7,1,416,416
1,7,2,396,812
1,7,3,380,1192
1,7,4,380,1572
1,7,5,399,1971
1,7,6,396,2367
1,7,7,345,2712
1,7,8,379,3091
1,7,9,375,3466
1,7,10,265,3731
1,7,11,354,4085
1,7,12,339,4424
1,7,13,336,4760
1,7,14,330,5090
1,7,15,215,5305
1,7,16,274,5579
1,7,17,247,5826
1,7,18,283,6109
1,7,19,231,6340
1,7,20,279,6619
1,7,21,265,6884
1,7,22,275,7159
1,7,23,277,7436
1,7,24,187,7623
1,7,25,171,7794
1,7,26,169,7963
1,7,27,242,8205
1,7,28,265,8470
1,7,29,185,8655
1,7,30,245,8900
1,7,31,256,9156
1,7,32,155,9311
1,7,33,155,9466
1,7,34,156,9622
1,7,35,239,9861
1,7,36,150,10011
1,7,37,257,10268
1,7,38,243,10511
1,7,39,242,10753
1,7,40,227,10980
1,7,41,143,11123
1,7,42,208,11331
1,7,43,197,11528
1,7,44,247,11775
1,7,45,249,12024
1,7,46,219,12243
1,7,47,202,12445
1,7,48,214,12659
1,7,49,142,12801
1,7,50,227,13028
1,7,51,219,13247
1,7,52,141,13388
1,7,53,221,13609
1,7,54,183,13792
1,7,55,138,13930
1,7,56,225,14155
1,7,57,250,14405
1,7,58,250,14655
1,7,59,135,14790
1,7,60,135,14925
1,7,61,211,15136
1,7,62,185,15321
1,7,63,228,15549
1,7,64,216,15765
1,7,65,166,15931
1,7,66,225,16156
1,7,67,230,16386
1,7,68,131,16517
1,7,69,203,16720
1,7,70,134,16854
1,7,71,135,16989
1,7,72,161,17150
1,7,73,134,17284
1,7,74,139,17423
1,7,75,135,17558
1,7,76,133,17691
1,7,77,135,17826
1,7,78,234,18060
1,7,79,136,18196
1,7,80,224,18420
1,7,81,199,18619
1,7,82,201,18820
1,7,83,129,18949
1,7,84,209,19158
1,7,85,230,19388
1,7,86,236,19624
1,7,87,234,19858
1,7,88,235,20093
1,7,89,224,20317
1,7,90,219,20536
1,7,91,226,20762
1,7,92,230,20992
1,7,93,243,21235
1,7,94,239,21474
1,7,95,240,21714
1,7,96,225,21939
1,7,97,212,22151
1,7,98,217,22368
1,7,99,207,22575
1,7,100,216,22791
1,7,101,216,23007
1,7,102,227,23234
1,7,103,181,23415
1,7,104,219,23634
1,7,105,209,23843
1,7,106,206,24049
1,7,107,207,24256
1,7,108,215,24471
1,7,109,205,24676
1,7,110,203,24879
1,7,111,215,25094
1,7,112,224,25318
1,7,113,216,25534
1,7,114,129,25663
1,7,115,128,25791
1,7,116,124,25915
1,7,117,124,26039
1,7,118,211,26250
1,7,119,204,26454
1,7,120,210,26664
1,7,121,151,26815
1,7,122,217,27032
1,7,123,209,27241
1,7,124,232,27473
1,7,125,224,27697
1,7,126,207,27904
1,7,127,143,28047
1,7,128,216,28263
1,7,129,203,28466
1,7,130,207,28673
1,7,131,202,28875
1,7,132,173,29048
1,7,133,215,29263
1,7,134,219,29482
1,7,135,218,29700
1,7,136,206,29906
1,7,137,186,30092
1,7,138,187,30279
1,7,139,200,30479
1,7,140,125,30604
1,7,141,221,30825
1,7,142,142,30967
1,7,143,218,31185
1,7,144,204,31389
1,7,145,205,31594
1,7,146,225,31819
1,7,147,151,31970
1,7,148,231,32201
1,7,149,124,32325
1,7,150,124,32449
1,7,151,142,32591
1,7,152,159,32750
1,7,153,144,32894
1,7,154,144,33038
1,7,155,132,33170
1,7,156,124,33294
1,7,157,123,33417
1,7,158,122,33539
1,7,159,123,33662
1,7,160,122,33784
1,7,161,122,33906
1,7,162,125,34031
1,7,163,124,34155
1,7,164,124,34279
1,7,165,215,34494
1,7,166,123,34617
1,7,167,135,34752
1,7,168,205,34957
1,7,169,222,35179
1,7,170,147,35326
1,7,171,150,35476
1,7,172,167,35643
1,7,173,149,35792
1,7,174,149,35941
1,7,175,121,36062
1,7,176,197,36259
1,7,177,198,36457
1,7,178,165,36622
1,7,179,149,36771
1,7,180,208,36979
1,7,181,170,37149
1,7,182,198,37347
1,7,183,193,37540
1,7,184,146,37686
1,7,185,160,37846
1,7,186,160,38006
1,7,187,159,38165
1,7,188,209,38374
1,7,189,203,38577
1,7,190,120,38697
1,7,191,216,38913
1,7,192,212,39125
1,7,193,216,39341
1,7,194,199,39540
1,7,195,219,39759
1,7,196,192,39951
1,7,197,208,40159
1,7,198,157,40316
1,7,199,203,40519
1,7,200,119,40638
1,8,1,546,546
1,8,2,561,1107
1,8,3,526,1633
1,8,4,480,2113
1,8,5,487,2600
1,8,6,460,3060
1,8,7,442,3502
1,8,8,371,3873
1,8,9,349,4222
1,8,10,167,4389
1,8,11,312,4701
1,8,12,260,4961
1,8,13,205,5166
1,8,14,253,5419
1,8,15,72,5491
1,8,16,147,5638
1,8,17,152,5790
1,8,18,191,5981
1,8,19,147,6128
1,8,20,164,6292
1,8,21,182,6474
1,8,22,174,6648
1,8,23,218,6866
1,8,24,120,6986
1,8,25,100,7086
1,8,26,58,7144
1,8,27,176,7320
1,8,28,190,7510
1,8,29,113,7623
1,8,30,191,7814
1,8,31,174,7988
1,8,32,59,8047
1,8,33,59,8106
1,8,34,66,8172
1,8,35,183,8355
1,8,36,55,8410
1,8,37,195,8605
1,8,38,198,8803
1,8,39,198,9001
1,8,40,191,9192
1,8,41,47,9239
1,8,42,174,9413
1,8,43,147,9560
1,8,44,187,9747
1,8,45,185,9932
1,8,46,184,10116
1,8,47,135,10251
1,8,48,137,10388
1,8,49,58,10446
1,8,50,184,10630
1,8,51,199,10829
1,8,52,53,10882
1,8,53,190,11072
1,8,54,155,11227
1,8,55,53,11280
1,8,56,189,11469
1,8,57,184,11653
1,8,58,190,11843
1,8,59,58,11901
1,8,60,63,11964
1,8,61,188,12152
1,8,62,139,12291
1,8,63,180,12471
1,8,64,186,12657
1,8,65,111,12768
1,8,66,190,12958
1,8,67,210,13168
1,8,68,37,13205
1,8,69,175,13380
1,8,70,58,13438
1,8,71,58,13496
1,8,72,157,13653
1,8,73,50,13703
1,8,74,52,13755
1,8,75,57,13812
1,8,76,56,13868
1,8,77,103,13971
1,8,78,200,14171
1,8,79,128,14299
1,8,80,173,14472
1,8,81,199,14671
1,8,82,177,14848
1,8,83,44,14892
1,8,84,205,15097
1,8,85,196,15293
1,8,86,197,15490
1,8,87,196,15686
1,8,88,202,15888
1,8,89,206,16094
1,8,90,183,16277
1,8,91,183,16460
1,8,92,193,16653
1,8,93,210,16863
1,8,94,209,17072
1,8,95,209,17281
1,8,96,201,17482
1,8,97,183,17665
1,8,98,185,17850
1,8,99,196,18046
1,8,100,182,18228
1,8,101,212,18440
1,8,102,200,18640
1,8,103,142,18782
1,8,104,183,18965
1,8,105,182,19147
1,8,106,183,19330
1,8,107,186,19516
1,8,108,184,19700
1,8,109,188,19888
1,8,110,183,20071
1,8,111,179,20250
1,8,112,187,20437
1,8,113,192,20629
1,8,114,79,20708
1,8,115,76,20784
1,8,116,48,20832
1,8,117,48,20880
1,8,118,186,21066
1,8,119,180,21246
1,8,120,183,21429
1,8,121,112,21541
1,8,122,200,21741
1,8,123,185,21926
1,8,124,213,22139
1,8,125,187,22326
1,8,126,189,22515
1,8,127,112,22627
1,8,128,184,22811
1,8,129,183,22994
1,8,130,187,23181
1,8,131,184,23365
1,8,132,164,23529
1,8,133,164,23693
1,8,134,200,23893
1,8,135,198,24091
1,8,136,179,24270
1,8,137,184,24454
1,8,138,186,24640
1,8,139,176,24816
1,8,140,46,24862
1,8,141,177,25039
1,8,142,112,25151
1,8,143,203,25354
1,8,144,197,25551
1,8,145,198,25749
1,8,146,196,25945
1,8,147,161,26106
1,8,148,214,26320
1,8,149,63,26383
1,8,150,47,26430
1,8,151,121,26551
1,8,152,168,26719
1,8,153,113,26832
1,8,154,112,26944
1,8,155,76,27020
1,8,156,71,27091
1,8,157,39,27130
1,8,158,80,27210
1,8,159,79,27289
1,8,160,83,27372
1,8,161,73,27445
1,8,162,81,27526
1,8,163,55,27581
1,8,164,88,27669
1,8,165,200,27869
1,8,166,60,27929
1,8,167,91,28020
1,8,168,183,28203
1,8,169,192,28395
1,8,170,72,28467
1,8,171,164,28631
1,8,172,153,28784
1,8,173,141,28925
1,8,174,128,29053
1,8,175,54,29107
1,8,176,186,29293
1,8,177,192,29485
1,8,178,161,29646
1,8,179,151,29797
1,8,180,188,29985
1,8,181,154,30139
1,8,182,188,30327
1,8,183,190,30517
1,8,184,135,30652
1,8,185,154,30806
1,8,186,154,30960
1,8,187,153,31113
1,8,188,188,31301
1,8,189,181,31482
1,8,190,50,31532
1,8,191,198,31730
1,8,192,191,31921
1,8,193,201,32122
1,8,194,188,32310
1,8,195,185,32495
1,8,196,188,32683
1,8,197,193,32876
1,8,198,167,33043
1,8,199,183,33226
1,8,200,58,33284
